route_id,route_long_name,route_color,trip_id,service_id,direction_id,stop_sequence,stop_name,stop_lat,stop_lon,location_type,shape_pt_sequence,shape_id
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,2,pam jaya dki,-6.203455,106.80794,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,20,pu irigasi,-6.201479,106.81079,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,20,casablanca,-6.22425,106.84452,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,21,kel. benhil,-6.201552,106.80809,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,21,telkom tebet,-6.224064,106.8516,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,22,sawo kecik raya,-6.224852,106.85489,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,22,sbr. kpp pratama tanah abang satu,-6.202037,106.80707,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,23,sbr. pam jaya dki,-6.203461,106.80803,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,23,masjid jami al mamur bukit duri,-6.225059,106.85606,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,24,jln. pam baru,-6.204796,106.80946,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,24,st. tebet 2,-6.225525,106.85813,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,25,rusun karet tengsin,-6.205575,106.810424,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,3,kpp pratama tanah abang satu,-6.202066,106.806803,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,3,cervino village,-6.224355,106.85165,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,4,pal batu 2,-6.224559,106.8446,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,4,rusun benhil,-6.201418,106.80789,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,5,polsek tanah abang,-6.201325,106.809577,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,5,pal batu 3,-6.225075,106.84149,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,6,smu 79,-6.225412,106.83865,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,6,sbr. tpu karet bivak,-6.201088,106.81384,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,7,upt. llhd 1,-6.22577,106.83507,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,7,jln. karet pasar baru timur ii,-6.203949,106.81636,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,8,london school,-6.205065,106.81662,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,8,sbr. manhattan hotel,-6.225591,106.83013,0,1,8nsx
